Customer ID,Comfort,Fit & Sizing,Preferred Pieces,Design & Style,Material Quality,Color & Patterns,Additional Aspects,Fashion Type
7410,4,4,Joggers,Stylish,Good,Pink,Satisfied,Streetwear
2355,4,4,Suit,Elegant,Excellent,Floral,Dissatisfied,Formal
7462,3,4,Hoodie,Stylish,Good,Beige,Satisfied,Streetwear
7974,2,3,Hoodie,Stylish,Good,Black,Satisfied,Streetwear
6781,5,3,Joggers,Bold Graphics,Excellent,White,Dissatisfied,Streetwear
7660,5,3,Hoodie,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
1452,5,2,Athletic Jacket,Artistic,Good,Gray,Dissatisfied,Casual
5727,3,2,Embroidered Skirt,Artistic,Excellent,Black,Dissatisfied,Bohemian
7683,2,3,Snapback,Stylish,Excellent,Yellow,Satisfied,Streetwear
8241,5,3,Sweat-wicking Tee,Bold Graphics,Average,Brown,Satisfied,Athleisure
9501,5,2,Yoga Pants,Stylish,Average,Gray,Dissatisfied,Athleisure
5970,4,3,Boho Blouse,Artistic,Good,Gray,Dissatisfied,Bohemian
3728,4,4,Suit,Elegant,Excellent,Pink,Dissatisfied,Formal
2871,4,5,Suit,Elegant,Excellent,Yellow,Satisfied,Formal
977,3,1,Sport Shorts,Artistic,Good,Navy,Dissatisfied,Casual
4740,5,3,Boho Blouse,Artistic,Excellent,White,Satisfied,Bohemian
7909,4,4,Hoodie,Bold Graphics,Good,Black,Satisfied,Streetwear
7835,3,3,Snapback,Stylish,Excellent,Yellow,Satisfied,Streetwear
3690,5,4,Suit,Elegant,Excellent,Purple,Dissatisfied,Formal
4484,5,2,Boho Blouse,Artistic,Excellent,Pink,Dissatisfied,Bohemian
1270,5,1,Cargo Pants,Simple,Average,Brown,Dissatisfied,Casual
6806,3,3,Snapback,Bold Graphics,Good,Blue,Satisfied,Streetwear
7737,4,4,Joggers,Bold Graphics,Good,Beige,Satisfied,Streetwear
4605,4,4,Embroidered Skirt,Artistic,Excellent,Floral,Satisfied,Bohemian
4903,3,3,Maxi Dress,Artistic,Good,Black,Dissatisfied,Bohemian
7204,2,4,Snapback,Stylish,Excellent,Brown,Dissatisfied,Streetwear
1436,3,3,Tunic,Artistic,Average,Navy,Dissatisfied,Casual
206,4,1,Boho Skirt,Simple,Good,Navy,Dissatisfied,Casual
8017,4,1,Leggings,Bold Graphics,Average,White,Satisfied,Athleisure
264,3,1,Compression Leggings,Simple,Good,Pink,Satisfied,Casual
5864,3,3,Maxi Dress,Artistic,Good,White,Satisfied,Bohemian
7223,3,4,Joggers,Stylish,Excellent,Beige,Satisfied,Streetwear
9162,3,1,Yoga Pants,Bold Graphics,Average,Beige,Dissatisfied,Athleisure
1314,4,1,Sweatshirt,Simple,Good,Gray,Satisfied,Casual
6434,3,4,Snapback,Stylish,Good,Navy,Dissatisfied,Streetwear
9080,3,2,Yoga Pants,Stylish,Good,White,Dissatisfied,Athleisure
7830,4,3,Snapback,Stylish,Good,White,Dissatisfied,Streetwear
8015,3,1,Yoga Pants,Bold Graphics,Good,Yellow,Satisfied,Athleisure
2816,4,4,Formal Shirt,Elegant,Excellent,Beige,Dissatisfied,Formal
9515,5,1,Yoga Pants,Bold Graphics,Average,Purple,Dissatisfied,Athleisure
4564,3,4,Embroidered Skirt,Artistic,Good,Red,Satisfied,Bohemian
788,3,2,Boho Blouse,Simple,Average,Purple,Dissatisfied,Casual
6561,5,3,Joggers,Bold Graphics,Good,Red,Satisfied,Streetwear
3417,4,5,Tuxedo,Elegant,Excellent,Green,Satisfied,Formal
5215,5,3,Maxi Dress,Artistic,Good,Blue,Dissatisfied,Bohemian
650,5,3,Embroidered Top,Simple,Average,Green,Dissatisfied,Casual
7162,4,3,Snapback,Stylish,Excellent,Black,Dissatisfied,Streetwear
5952,4,3,Maxi Dress,Artistic,Good,Blue,Satisfied,Bohemian
4794,3,2,Boho Blouse,Artistic,Good,Green,Satisfied,Bohemian
3996,5,4,Formal Shirt,Elegant,Excellent,Purple,Dissatisfied,Formal
5255,3,2,Maxi Dress,Artistic,Excellent,Blue,Dissatisfied,Bohemian
6862,3,4,Snapback,Stylish,Good,Brown,Dissatisfied,Streetwear
8136,4,2,Yoga Pants,Stylish,Good,Pink,Satisfied,Athleisure
8459,4,2,Leggings,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
4978,4,4,Maxi Dress,Artistic,Excellent,Purple,Satisfied,Bohemian
3469,5,4,Suit,Elegant,Excellent,White,Satisfied,Formal
4656,3,3,Boho Blouse,Artistic,Excellent,Green,Satisfied,Bohemian
8059,4,3,Yoga Pants,Bold Graphics,Average,Yellow,Satisfied,Athleisure
1684,5,2,Flowy Skirt,Simple,Good,Beige,Satisfied,Casual
8018,4,1,Sweat-wicking Tee,Bold Graphics,Average,Navy,Dissatisfied,Athleisure
5498,3,4,Maxi Dress,Artistic,Excellent,Yellow,Dissatisfied,Bohemian
3006,5,4,Tuxedo,Elegant,Excellent,White,Satisfied,Formal
8712,3,2,Yoga Pants,Stylish,Average,Green,Satisfied,Athleisure
1220,4,3,Dress Shirt,Simple,Average,Gray,Satisfied,Casual
7893,5,3,Hoodie,Stylish,Good,Pink,Dissatisfied,Streetwear
5490,5,4,Maxi Dress,Artistic,Good,Pink,Satisfied,Bohemian
5323,3,2,Maxi Dress,Artistic,Good,Red,Dissatisfied,Bohemian
3699,5,5,Formal Shirt,Elegant,Excellent,Green,Dissatisfied,Formal
9106,4,1,Leggings,Stylish,Good,White,Dissatisfied,Athleisure
9519,3,1,Leggings,Stylish,Good,Purple,Satisfied,Athleisure
5318,3,2,Embroidered Skirt,Artistic,Excellent,Black,Dissatisfied,Bohemian
1708,3,2,Hoodie,Artistic,Average,Navy,Dissatisfied,Casual
8024,5,2,Yoga Pants,Bold Graphics,Average,Yellow,Satisfied,Athleisure
3843,5,5,Formal Shirt,Elegant,Excellent,Black,Dissatisfied,Formal
4598,3,4,Boho Blouse,Artistic,Excellent,Beige,Satisfied,Bohemian
5767,5,4,Boho Blouse,Artistic,Excellent,Blue,Dissatisfied,Bohemian
3091,5,5,Suit,Elegant,Excellent,Green,Satisfied,Formal
6530,5,3,Hoodie,Stylish,Excellent,Beige,Satisfied,Streetwear
9678,4,3,Yoga Pants,Bold Graphics,Average,Purple,Dissatisfied,Athleisure
9428,4,1,Leggings,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
9480,4,2,Yoga Pants,Stylish,Average,Purple,Satisfied,Athleisure
6979,4,3,Snapback,Bold Graphics,Excellent,Beige,Dissatisfied,Streetwear
8831,4,1,Sweat-wicking Tee,Bold Graphics,Good,Gray,Satisfied,Athleisure
6762,3,4,Hoodie,Stylish,Excellent,White,Dissatisfied,Streetwear
798,4,1,Sports Bra,Artistic,Average,Gray,Satisfied,Casual
8176,5,1,Leggings,Bold Graphics,Average,White,Dissatisfied,Athleisure
54,3,1,Athletic Jacket,Artistic,Good,Brown,Dissatisfied,Casual
8433,5,2,Yoga Pants,Bold Graphics,Good,Gray,Dissatisfied,Athleisure
1989,4,2,Shorts,Simple,Average,Brown,Dissatisfied,Casual
6125,4,3,Hoodie,Stylish,Good,Black,Dissatisfied,Streetwear
5611,4,2,Maxi Dress,Artistic,Excellent,Gray,Dissatisfied,Bohemian
4614,3,2,Boho Blouse,Artistic,Good,Purple,Satisfied,Bohemian
5018,4,3,Boho Blouse,Artistic,Good,Black,Satisfied,Bohemian
6453,4,4,Hoodie,Stylish,Good,Purple,Satisfied,Streetwear
9521,4,1,Yoga Pants,Bold Graphics,Good,Green,Satisfied,Athleisure
734,4,1,Flowy Skirt,Simple,Average,Green,Dissatisfied,Casual
1597,4,3,Suit,Artistic,Average,Brown,Dissatisfied,Casual
7976,2,4,Joggers,Stylish,Good,Blue,Satisfied,Streetwear
978,4,1,Polo Shirt,Artistic,Good,Floral,Satisfied,Casual
3335,4,4,Tuxedo,Elegant,Excellent,Green,Satisfied,Formal
2960,5,5,Formal Shirt,Elegant,Excellent,Red,Satisfied,Formal
8206,3,3,Leggings,Stylish,Average,White,Satisfied,Athleisure
2786,4,5,Tuxedo,Elegant,Excellent,Beige,Dissatisfied,Formal
6694,5,4,Joggers,Bold Graphics,Good,Brown,Satisfied,Streetwear
6572,2,4,Joggers,Stylish,Excellent,Green,Satisfied,Streetwear
8103,4,1,Leggings,Bold Graphics,Good,Black,Satisfied,Athleisure
9011,5,1,Sweat-wicking Tee,Stylish,Average,Floral,Dissatisfied,Athleisure
910,4,1,Cocktail Dress,Simple,Average,Green,Satisfied,Casual
6802,5,3,Joggers,Bold Graphics,Excellent,Blue,Dissatisfied,Streetwear
2243,5,4,Tuxedo,Elegant,Excellent,Blue,Satisfied,Formal
6136,4,4,Joggers,Bold Graphics,Excellent,White,Dissatisfied,Streetwear
6403,3,4,Joggers,Bold Graphics,Good,Gray,Dissatisfied,Streetwear
5540,5,3,Embroidered Skirt,Artistic,Good,Floral,Dissatisfied,Bohemian
1170,5,1,Flowy Skirt,Simple,Average,Gray,Satisfied,Casual
2134,5,5,Formal Shirt,Elegant,Excellent,Pink,Dissatisfied,Formal
3986,4,4,Formal Shirt,Elegant,Excellent,Blue,Dissatisfied,Formal
9711,3,3,Yoga Pants,Stylish,Average,Purple,Dissatisfied,Athleisure
6355,3,4,Hoodie,Bold Graphics,Good,Red,Dissatisfied,Streetwear
4002,3,4,Boho Blouse,Artistic,Excellent,Red,Satisfied,Bohemian
2907,5,4,Tuxedo,Elegant,Excellent,Yellow,Satisfied,Formal
2975,5,4,Formal Shirt,Elegant,Excellent,Floral,Satisfied,Formal
8648,4,1,Leggings,Stylish,Good,Purple,Dissatisfied,Athleisure
3144,4,4,Tuxedo,Elegant,Excellent,Pink,Satisfied,Formal
4174,4,3,Maxi Dress,Artistic,Excellent,Yellow,Satisfied,Bohemian
5500,3,3,Maxi Dress,Artistic,Good,Beige,Dissatisfied,Bohemian
5067,3,3,Embroidered Skirt,Artistic,Excellent,Pink,Satisfied,Bohemian
5606,3,3,Maxi Dress,Artistic,Good,Green,Dissatisfied,Bohemian
3296,4,4,Suit,Elegant,Excellent,White,Dissatisfied,Formal
4020,4,4,Boho Blouse,Artistic,Excellent,Gray,Satisfied,Bohemian
4808,5,3,Boho Blouse,Artistic,Excellent,Black,Dissatisfied,Bohemian
8577,4,2,Leggings,Stylish,Good,Gray,Dissatisfied,Athleisure
8675,4,2,Leggings,Bold Graphics,Good,Yellow,Satisfied,Athleisure
4542,4,4,Boho Blouse,Artistic,Good,Floral,Satisfied,Bohemian
5144,3,2,Boho Blouse,Artistic,Good,Black,Dissatisfied,Bohemian
3331,5,5,Suit,Elegant,Excellent,Blue,Satisfied,Formal
7507,2,3,Joggers,Bold Graphics,Excellent,White,Satisfied,Streetwear
1921,4,2,Track Pants,Simple,Good,White,Satisfied,Casual
1403,4,2,Crochet Top,Artistic,Average,Yellow,Satisfied,Casual
8573,4,1,Sweat-wicking Tee,Stylish,Good,Black,Satisfied,Athleisure
9133,4,3,Yoga Pants,Stylish,Good,Blue,Satisfied,Athleisure
1887,4,3,Tuxedo,Simple,Good,Yellow,Dissatisfied,Casual
3555,4,4,Tuxedo,Elegant,Excellent,Floral,Satisfied,Formal
3315,4,4,Formal Shirt,Elegant,Excellent,Black,Dissatisfied,Formal
6809,5,4,Joggers,Stylish,Excellent,Blue,Satisfied,Streetwear
7692,3,3,Joggers,Bold Graphics,Excellent,Black,Dissatisfied,Streetwear
7143,4,3,Joggers,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
8318,3,2,Sweat-wicking Tee,Stylish,Average,Navy,Dissatisfied,Athleisure
2194,4,4,Suit,Elegant,Excellent,Floral,Dissatisfied,Formal
1156,5,2,Polo Shirt,Artistic,Average,Blue,Dissatisfied,Casual
3154,4,4,Formal Shirt,Elegant,Excellent,Purple,Satisfied,Formal
1350,4,2,Baseball Cap,Artistic,Average,Yellow,Dissatisfied,Casual
5956,5,4,Maxi Dress,Artistic,Good,White,Dissatisfied,Bohemian
8878,5,2,Leggings,Stylish,Average,Navy,Dissatisfied,Athleisure
8360,4,1,Sweat-wicking Tee,Bold Graphics,Good,Navy,Satisfied,Athleisure
49,5,3,Evening Dress,Simple,Good,Beige,Dissatisfied,Casual
3465,5,5,Formal Shirt,Elegant,Excellent,Yellow,Satisfied,Formal
3571,4,4,Suit,Elegant,Excellent,Navy,Satisfied,Formal
8908,3,1,Yoga Pants,Bold Graphics,Good,Gray,Dissatisfied,Athleisure
1779,3,3,Flowy Skirt,Artistic,Average,Brown,Dissatisfied,Casual
7793,4,3,Joggers,Bold Graphics,Good,Red,Satisfied,Streetwear
7427,5,4,Hoodie,Stylish,Good,Black,Satisfied,Streetwear
8423,3,1,Yoga Pants,Bold Graphics,Average,Red,Satisfied,Athleisure
2387,5,4,Suit,Elegant,Excellent,Gray,Dissatisfied,Formal
6208,2,3,Snapback,Stylish,Excellent,Pink,Dissatisfied,Streetwear
2257,4,4,Formal Shirt,Elegant,Excellent,Beige,Dissatisfied,Formal
6536,5,3,Hoodie,Stylish,Good,Purple,Satisfied,Streetwear
2948,4,5,Formal Shirt,Elegant,Excellent,Pink,Satisfied,Formal
9385,4,2,Yoga Pants,Bold Graphics,Average,Brown,Satisfied,Athleisure
1068,3,3,Dress Shirt,Simple,Average,Beige,Satisfied,Casual
2410,5,4,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
6969,2,4,Hoodie,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
3773,4,4,Tuxedo,Elegant,Excellent,Gray,Satisfied,Formal
843,3,3,Snapback,Simple,Good,Blue,Satisfied,Casual
812,5,3,Dress Shirt,Artistic,Good,Purple,Dissatisfied,Casual
31,5,2,Graphic Tee,Simple,Good,Beige,Dissatisfied,Casual
3353,5,4,Formal Shirt,Elegant,Excellent,Floral,Satisfied,Formal
9769,4,2,Yoga Pants,Bold Graphics,Average,Floral,Satisfied,Athleisure
6590,3,4,Joggers,Bold Graphics,Excellent,Purple,Satisfied,Streetwear
5962,3,3,Boho Blouse,Artistic,Excellent,Beige,Dissatisfied,Bohemian
5351,4,4,Boho Blouse,Artistic,Excellent,Green,Dissatisfied,Bohemian
5729,3,4,Embroidered Skirt,Artistic,Excellent,Yellow,Satisfied,Bohemian
3735,5,5,Formal Shirt,Elegant,Excellent,Gray,Dissatisfied,Formal
9334,5,3,Leggings,Stylish,Good,Pink,Satisfied,Athleisure
6845,4,4,Snapback,Stylish,Excellent,Pink,Dissatisfied,Streetwear
5389,5,3,Boho Blouse,Artistic,Good,Brown,Satisfied,Bohemian
5270,3,2,Boho Blouse,Artistic,Excellent,Beige,Satisfied,Bohemian
5154,3,3,Boho Blouse,Artistic,Excellent,Brown,Satisfied,Bohemian
9186,3,3,Leggings,Stylish,Good,Floral,Dissatisfied,Athleisure
88,4,1,Sweat-wicking Tee,Simple,Average,Yellow,Satisfied,Casual
7694,4,3,Snapback,Stylish,Good,Black,Dissatisfied,Streetwear
7082,3,3,Snapback,Stylish,Excellent,Pink,Satisfied,Streetwear
1423,4,3,Baseball Cap,Simple,Good,White,Satisfied,Casual
3839,5,5,Formal Shirt,Elegant,Excellent,Floral,Satisfied,Formal
7008,2,4,Hoodie,Stylish,Excellent,Red,Satisfied,Streetwear
7840,5,4,Snapback,Stylish,Good,Navy,Dissatisfied,Streetwear
6242,4,3,Hoodie,Stylish,Good,Purple,Satisfied,Streetwear
6684,3,4,Hoodie,Stylish,Good,Brown,Dissatisfied,Streetwear
6043,2,3,Snapback,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
6860,3,3,Hoodie,Stylish,Good,Gray,Dissatisfied,Streetwear
5563,5,2,Embroidered Skirt,Artistic,Good,Yellow,Satisfied,Bohemian
1857,5,1,Suit Dress,Artistic,Average,Brown,Satisfied,Casual
4394,5,3,Maxi Dress,Artistic,Excellent,Purple,Dissatisfied,Bohemian
4500,4,3,Boho Blouse,Artistic,Good,White,Dissatisfied,Bohemian
3398,5,5,Tuxedo,Elegant,Excellent,Yellow,Satisfied,Formal
3380,4,4,Suit,Elegant,Excellent,Black,Dissatisfied,Formal
8125,3,2,Sweat-wicking Tee,Stylish,Average,Purple,Dissatisfied,Athleisure
8314,3,3,Leggings,Bold Graphics,Good,Beige,Dissatisfied,Athleisure
9800,5,3,Yoga Pants,Stylish,Good,Red,Dissatisfied,Athleisure
3181,4,5,Suit,Elegant,Excellent,Pink,Satisfied,Formal
3381,4,4,Suit,Elegant,Excellent,White,Dissatisfied,Formal
2669,4,5,Suit,Elegant,Excellent,Yellow,Satisfied,Formal
5322,4,3,Embroidered Skirt,Artistic,Good,Blue,Dissatisfied,Bohemian
5022,3,2,Boho Blouse,Artistic,Excellent,Blue,Satisfied,Bohemian
7869,3,3,Joggers,Bold Graphics,Good,Red,Dissatisfied,Streetwear
738,4,3,Formal Shirt,Artistic,Average,Brown,Satisfied,Casual
4263,3,3,Maxi Dress,Artistic,Good,Gray,Dissatisfied,Bohemian
9543,3,2,Sweat-wicking Tee,Stylish,Average,Yellow,Satisfied,Athleisure
5047,3,4,Boho Blouse,Artistic,Excellent,Red,Dissatisfied,Bohemian
4193,3,4,Maxi Dress,Artistic,Excellent,Navy,Satisfied,Bohemian
7227,4,4,Snapback,Bold Graphics,Excellent,Green,Satisfied,Streetwear
6800,4,3,Joggers,Bold Graphics,Excellent,Black,Satisfied,Streetwear
7858,4,3,Snapback,Bold Graphics,Good,Pink,Satisfied,Streetwear
1605,4,3,Tunic,Artistic,Good,White,Dissatisfied,Casual
8299,3,2,Sweat-wicking Tee,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
8523,4,1,Leggings,Stylish,Good,Black,Dissatisfied,Athleisure
7887,2,3,Hoodie,Bold Graphics,Excellent,Gray,Dissatisfied,Streetwear
6404,2,3,Joggers,Stylish,Good,Red,Dissatisfied,Streetwear
7734,2,4,Joggers,Stylish,Excellent,Red,Satisfied,Streetwear
3038,5,5,Tuxedo,Elegant,Excellent,Purple,Satisfied,Formal
9860,3,2,Yoga Pants,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
5599,3,4,Boho Blouse,Artistic,Excellent,Black,Satisfied,Bohemian
9700,4,2,Yoga Pants,Stylish,Good,Green,Satisfied,Athleisure
4021,4,4,Embroidered Skirt,Artistic,Excellent,Red,Satisfied,Bohemian
6202,5,4,Hoodie,Bold Graphics,Excellent,Brown,Dissatisfied,Streetwear
1458,5,3,Casual Dress,Simple,Average,Navy,Dissatisfied,Casual
2330,4,5,Formal Shirt,Elegant,Excellent,Beige,Satisfied,Formal
6150,3,3,Joggers,Bold Graphics,Excellent,Black,Satisfied,Streetwear
2056,5,5,Suit,Elegant,Excellent,Blue,Satisfied,Formal
6893,3,3,Hoodie,Stylish,Excellent,Pink,Satisfied,Streetwear
1802,4,3,Boho Skirt,Artistic,Average,Green,Satisfied,Casual
9785,3,3,Leggings,Bold Graphics,Good,Blue,Satisfied,Athleisure
7774,5,4,Joggers,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
6055,5,4,Snapback,Bold Graphics,Excellent,Yellow,Dissatisfied,Streetwear
8432,4,2,Leggings,Bold Graphics,Average,Pink,Satisfied,Athleisure
318,5,2,Boho Blouse,Simple,Average,White,Satisfied,Casual
4864,3,2,Boho Blouse,Artistic,Excellent,Blue,Satisfied,Bohemian
4981,3,4,Boho Blouse,Artistic,Excellent,Navy,Dissatisfied,Bohemian
7322,5,4,Hoodie,Stylish,Good,White,Satisfied,Streetwear
56,5,3,Polo Shirt,Simple,Good,Beige,Satisfied,Casual
4187,5,3,Maxi Dress,Artistic,Good,Beige,Satisfied,Bohemian
5245,4,2,Maxi Dress,Artistic,Good,Black,Satisfied,Bohemian
9393,4,2,Leggings,Bold Graphics,Average,Beige,Dissatisfied,Athleisure
8182,4,2,Sweat-wicking Tee,Bold Graphics,Average,Blue,Dissatisfied,Athleisure
6592,5,4,Hoodie,Bold Graphics,Good,Blue,Satisfied,Streetwear
1319,4,1,Embroidered Top,Simple,Average,Green,Satisfied,Casual
9420,5,3,Leggings,Stylish,Good,Gray,Dissatisfied,Athleisure
1105,3,3,Yoga Pants,Artistic,Good,Blue,Satisfied,Casual
59,4,2,Blazer,Simple,Average,Brown,Dissatisfied,Casual
522,5,1,Running Shoes,Simple,Good,Navy,Dissatisfied,Casual
7715,5,3,Joggers,Bold Graphics,Excellent,Yellow,Dissatisfied,Streetwear
4428,5,4,Maxi Dress,Artistic,Excellent,Blue,Satisfied,Bohemian
7759,2,4,Hoodie,Bold Graphics,Excellent,Black,Dissatisfied,Streetwear
2150,4,5,Suit,Elegant,Excellent,Yellow,Dissatisfied,Formal
6786,4,3,Joggers,Bold Graphics,Good,Navy,Dissatisfied,Streetwear
1129,4,2,Formal Shirt,Artistic,Average,Pink,Dissatisfied,Casual
2182,4,4,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
704,3,3,Athletic Jacket,Artistic,Good,Yellow,Dissatisfied,Casual
5984,5,2,Boho Blouse,Artistic,Good,Beige,Satisfied,Bohemian
8840,5,1,Sweat-wicking Tee,Stylish,Average,Beige,Dissatisfied,Athleisure
9567,4,2,Yoga Pants,Stylish,Average,Green,Satisfied,Athleisure
760,5,1,Shorts,Artistic,Average,Gray,Satisfied,Casual
9934,3,1,Leggings,Stylish,Good,Red,Satisfied,Athleisure
4029,3,3,Boho Blouse,Artistic,Good,White,Satisfied,Bohemian
8501,3,3,Leggings,Bold Graphics,Good,Gray,Dissatisfied,Athleisure
2806,5,5,Suit,Elegant,Excellent,Floral,Dissatisfied,Formal
3218,5,4,Formal Shirt,Elegant,Excellent,White,Dissatisfied,Formal
4140,4,4,Embroidered Skirt,Artistic,Excellent,Gray,Dissatisfied,Bohemian
9275,3,2,Sweat-wicking Tee,Bold Graphics,Average,Navy,Satisfied,Athleisure
1879,4,1,Baseball Cap,Artistic,Average,Gray,Satisfied,Casual
1981,3,3,Running Shoes,Artistic,Good,Brown,Dissatisfied,Casual
9113,3,1,Sweat-wicking Tee,Bold Graphics,Average,Floral,Dissatisfied,Athleisure
499,4,3,Boho Blouse,Artistic,Good,Beige,Dissatisfied,Casual
5866,4,4,Boho Blouse,Artistic,Good,Green,Dissatisfied,Bohemian
3992,5,5,Suit,Elegant,Excellent,Beige,Dissatisfied,Formal
1224,4,2,Henley Shirt,Artistic,Average,Pink,Satisfied,Casual
1358,3,3,Polo Shirt,Simple,Average,White,Dissatisfied,Casual
7643,4,3,Hoodie,Bold Graphics,Good,Yellow,Dissatisfied,Streetwear
9408,4,1,Sweat-wicking Tee,Bold Graphics,Good,Floral,Dissatisfied,Athleisure
5871,3,4,Maxi Dress,Artistic,Good,Yellow,Dissatisfied,Bohemian
1665,4,2,Tank Top,Artistic,Average,Pink,Dissatisfied,Casual
708,5,1,T-shirt,Simple,Good,Pink,Satisfied,Casual
3252,4,5,Suit,Elegant,Excellent,Navy,Dissatisfied,Formal
1866,3,2,Maxi Dress,Artistic,Good,Green,Dissatisfied,Casual
7676,5,4,Joggers,Bold Graphics,Excellent,Gray,Dissatisfied,Streetwear
3607,4,5,Suit,Elegant,Excellent,Pink,Satisfied,Formal
4123,5,4,Embroidered Skirt,Artistic,Good,Floral,Dissatisfied,Bohemian
5671,3,2,Maxi Dress,Artistic,Excellent,Floral,Dissatisfied,Bohemian
2483,5,4,Suit,Elegant,Excellent,Navy,Satisfied,Formal
96,4,2,Formal Shirt,Simple,Good,Navy,Dissatisfied,Casual
2305,5,4,Suit,Elegant,Excellent,White,Dissatisfied,Formal
5859,4,2,Boho Blouse,Artistic,Excellent,Pink,Dissatisfied,Bohemian
7884,2,3,Joggers,Bold Graphics,Good,Blue,Dissatisfied,Streetwear
4301,4,4,Maxi Dress,Artistic,Excellent,Beige,Satisfied,Bohemian
9439,4,1,Yoga Pants,Stylish,Good,Green,Dissatisfied,Athleisure
7726,2,3,Hoodie,Stylish,Good,Beige,Dissatisfied,Streetwear
248,4,2,Boho Blouse,Artistic,Good,Blue,Dissatisfied,Casual
5387,4,2,Maxi Dress,Artistic,Good,Black,Satisfied,Bohemian
7464,3,3,Hoodie,Stylish,Excellent,Brown,Satisfied,Streetwear
7098,3,4,Joggers,Bold Graphics,Good,Blue,Dissatisfied,Streetwear
9422,5,3,Sweat-wicking Tee,Bold Graphics,Average,Floral,Satisfied,Athleisure
1908,5,2,Compression Leggings,Simple,Good,Beige,Satisfied,Casual
3475,5,4,Tuxedo,Elegant,Excellent,Purple,Satisfied,Formal
655,5,1,Formal Shirt,Artistic,Good,Blue,Satisfied,Casual
2399,4,4,Formal Shirt,Elegant,Excellent,Brown,Satisfied,Formal
3138,5,5,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
5074,4,4,Embroidered Skirt,Artistic,Good,Yellow,Satisfied,Bohemian
4577,3,3,Boho Blouse,Artistic,Good,Brown,Satisfied,Bohemian
6534,4,3,Hoodie,Bold Graphics,Good,Pink,Dissatisfied,Streetwear
8233,4,3,Yoga Pants,Stylish,Average,Red,Satisfied,Athleisure
9227,3,1,Sweat-wicking Tee,Bold Graphics,Good,Black,Satisfied,Athleisure
5423,5,2,Maxi Dress,Artistic,Excellent,Brown,Satisfied,Bohemian
573,4,2,Button-up Shirt,Artistic,Average,Purple,Satisfied,Casual
3765,4,4,Tuxedo,Elegant,Excellent,Pink,Dissatisfied,Formal
7290,5,3,Joggers,Bold Graphics,Good,Pink,Satisfied,Streetwear
6929,3,4,Hoodie,Stylish,Excellent,Purple,Dissatisfied,Streetwear
457,3,3,Henley Shirt,Simple,Average,Navy,Dissatisfied,Casual
7475,3,4,Hoodie,Stylish,Good,Floral,Dissatisfied,Streetwear
6289,2,3,Joggers,Bold Graphics,Excellent,Gray,Satisfied,Streetwear
1381,5,2,Jeans,Simple,Good,Purple,Satisfied,Casual
6930,2,3,Joggers,Bold Graphics,Excellent,Red,Dissatisfied,Streetwear
9967,3,3,Yoga Pants,Bold Graphics,Average,Blue,Satisfied,Athleisure
1426,4,1,Athletic Jacket,Simple,Average,Beige,Satisfied,Casual
3207,5,5,Formal Shirt,Elegant,Excellent,Floral,Dissatisfied,Formal
4488,3,4,Maxi Dress,Artistic,Excellent,White,Satisfied,Bohemian
2487,5,4,Tuxedo,Elegant,Excellent,Floral,Satisfied,Formal
6023,2,4,Hoodie,Stylish,Excellent,Gray,Dissatisfied,Streetwear
1091,4,3,Sports Bra,Simple,Good,Pink,Dissatisfied,Casual
9802,3,2,Yoga Pants,Stylish,Average,Green,Satisfied,Athleisure
1420,3,2,Tuxedo,Simple,Good,Beige,Satisfied,Casual
1972,3,1,Tuxedo,Simple,Good,Pink,Satisfied,Casual
5740,5,2,Boho Blouse,Artistic,Excellent,Brown,Dissatisfied,Bohemian
2736,5,4,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
5184,3,2,Maxi Dress,Artistic,Good,Yellow,Satisfied,Bohemian
9532,3,1,Yoga Pants,Stylish,Average,White,Satisfied,Athleisure
1817,4,2,Yoga Pants,Artistic,Average,Green,Satisfied,Casual
6036,4,3,Joggers,Stylish,Excellent,Gray,Satisfied,Streetwear
5881,4,2,Maxi Dress,Artistic,Good,Yellow,Satisfied,Bohemian
5553,5,3,Maxi Dress,Artistic,Good,Blue,Dissatisfied,Bohemian
9641,4,2,Leggings,Stylish,Average,Black,Satisfied,Athleisure
1015,4,3,Casual Dress,Simple,Good,Blue,Satisfied,Casual
7477,5,4,Snapback,Bold Graphics,Excellent,Yellow,Dissatisfied,Streetwear
5280,3,4,Maxi Dress,Artistic,Good,White,Dissatisfied,Bohemian
3525,4,5,Tuxedo,Elegant,Excellent,Navy,Dissatisfied,Formal
6604,5,3,Joggers,Bold Graphics,Excellent,Pink,Dissatisfied,Streetwear
